Número de Autorización;Fecha de Transacción;Descripción;Valor Original;Tasa Pactada;Tasa EA Facturada;Cargos y Abonos;Saldo a Diferir;Cuotas
75271;2020-10-29;Zapatería;216990.34;0.02307379530214747;0.00878029820200807;216990.34;0;1/1
48845;2022-04-27;Laboratorios Médicos;428711.41;0.0018685180442440863;0.01934784632710151;428711.41;0;1/1
13601;2021-09-12;Entrenador Personal;322292.16;0.016572795319304296;0.03484855624310568;322292.16;0;1/1
35316;2021-01-09;Relojería;247704.45;0.015956924798420757;0.03109630707104492;247704.45;0;1/1
27642;2023-02-25;Entrenador Personal;308270.04;0.007706011518070141;0.002210339327660682;308270.04;0;1/1
34967;2025-05-03;Pago de Servicios (Teléfono);285630.31;0.02923177408460486;0.0030852914344714757;285630.31;0;1/1
62530;2020-06-28;Mueblería;177211.43;0.01501733686282616;0.006654332502468785;177211.43;0;1/1
85148;2025-08-23;Reparaciones del Hogar;182648.05;0.006811470159656323;0.012060085051664645;182648.05;0;1/1
83855;2021-08-22;Estilista / Peluquería;203879.31;0.006915221089354642;0.018354583095234075;203879.31;0;1/1
12245;2020-05-24;Marketplace (Amazon, eBay);260225.58;0.018116186601318172;0.03494087944739974;260225.58;0;1/1
68880;2022-05-12;Revistas;461907.69;0.00010036719146336081;0.006557507190999385;461907.69;0;1/1
55164;2024-06-03;Streaming (Netflix, Spotify);126383.1;0.013771437535952653;0.01789907527666458;126383.1;0;1/1
60413;2025-06-16;Centro de Estética;204632.72;0.026186846620476184;0.005112570693866836;204632.72;0;1/1
79366;2022-07-16;Ferretería;227677.79;0.0021425672694724697;0.026275806650283597;227677.79;0;1/1
69968;2021-11-30;Agencia de Viajes;434067.29;0.015513062800930733;0.03758915433689625;434067.29;0;1/1
73233;2020-10-18;Cambio de Tarjeta;172156.66;0.0132924538403783;0.025636473715221823;172156.66;0;1/1
63471;2020-04-12;Suscripción Apps;79632.69;0.015064471155492386;0.02433294486646014;79632.69;0;1/1
75348;2021-05-25;Accesorios;97112.05;0.02483981675553993;0.03967135733747116;97112.05;0;1/1
50915;2022-06-28;Pago de Servicios (Internet);91297.27;0.026772164780739453;0.0073649123114138204;91297.27;0;1/1
20359;2025-05-11;Créditos Hipotecarios;341315.14;0.023793690851732597;0.03387970897138755;341315.14;0;1/1
84480;2021-11-22;Relojería;30373.67;0.025684335162322842;0.03242238384774019;30373.67;0;1/1
39247;2022-03-19;Gasolina;240748.17;0.007610823272196616;0.018165413591275686;240748.17;0;1/1
47928;2020-11-03;Guardería;368452.15;0.02703168214939194;0.011003193949212049;368452.15;0;1/1
39738;2024-04-17;Tienda de Juguetes;58168.63;0.024427229848192178;0.02700193982833187;58168.63;0;1/1
51391;2023-12-01;Electricista;201025.37;0.019909130245008948;0.032668519487649234;201025.37;0;1/1
80711;2022-03-26;Software;300707.9;0.018138878935197902;0.021172023198205547;300707.9;0;1/1
87364;2021-02-02;Gimnasio;139901.73;0.008937532424057454;0.004388636031858359;139901.73;0;1/1
15932;2023-08-17;Transporte Público;140147.41;0.0022904698397127397;0.03889935718183253;140147.41;0;1/1
58470;2020-11-12;Guardería;24728.1;0.0291963706112899;0.034991745074426976;24728.1;0;1/1
75555;2022-04-29;Tienda de Deportes;359210.93;0.02651632747709794;0.03193416357475723;359210.93;0;1/1
90483;2021-04-13;Apps de Productividad;400418.01;0.005095495979944616;0.03131275621339402;400418.01;0;1/1
72754;2022-09-14;Hotel;369804.18;0.02035872970815804;0.019249398294842204;369804.18;0;1/1
78632;2022-09-27;Revistas;380231.18;0.018730697014199525;0.00863121581405692;380231.18;0;1/1
18444;2024-01-09;Streaming (Netflix, Spotify);419431.76;0.029867954226579688;0.006197902630972481;419431.76;0;1/1
52337;2024-09-25;Librería;357047.57;0.007811097000786961;0.01481611337060027;357047.57;0;1/1
80931;2021-08-27;Reparaciones del Hogar;320284.57;0.01904336954460588;0.03287202767745958;320284.57;0;1/1
55239;2021-04-24;Pago de Servicios (Agua);285866.84;0.017199829292879165;0.016237547656417942;285866.84;0;1/1
45360;2024-09-02;Barbería;376193.22;0.0147084328908225;0.005533097058751189;376193.22;0;1/1
83199;2024-07-11;Seguros de Salud;200576.32;0.009630773106736963;0.023552836964604563;200576.32;0;1/1
35143;2021-06-08;Estacionamiento;166462.85;0.010367092140462084;0.0059058124203237574;166462.85;0;1/1
59432;2025-06-06;Taxi;222450.95;0.012234807487667875;0.0081516642198324;222450.95;0;1/1
44287;2023-01-19;Tienda de Instrumentos Musicales;318000.52;0.010210744064843477;0.03486222860282435;318000.52;0;1/1
93829;2021-06-12;Software;266248.36;0.0279767973073721;0.010062153280217334;266248.36;0;1/1
39598;2024-07-10;Consolas;99626.35;0.014960647944397474;0.023140458815482715;99626.35;0;1/1
90257;2025-01-30;Psicólogo;166526.66;0.006595494530490764;0.02491775080212494;166526.66;0;1/1
69819;2021-08-01;Plomería;79477.02;0.02192244023593722;0.002381286149120894;79477.02;0;1/1
33193;2025-02-15;Ajuste Banco;436963.72;0.02812200435726566;0.010914597788447642;436963.72;0;1/1
71656;2022-04-28;Aerolínea;205042.93;0.022045527660214878;0.003264840464693859;205042.93;0;1/1
88274;2025-02-05;Bolsos y Carteras;453688.68;0.011140297831856145;0.014569448956006537;453688.68;0;1/1
68181;2021-01-16;Taxi;216479.2;0.017683564405489474;0.004587024943957796;216479.2;0;1/1
65788;2025-05-09;Ajuste Banco;141324.49;0.00809146875725146;0.017436030734545645;141324.49;0;1/1
12205;2023-12-08;Pago de Servicios (Teléfono);378082.75;0.026190854378006004;0.037702730642518174;378082.75;0;1/1
36424;2022-02-11;Hotel;492861.82;0.023510962391821922;0.0045089619663736084;492861.82;0;1/1
17867;2023-07-08;Clases de Música;386094.82;0.02632429285160717;0.027990143452770067;386094.82;0;1/1
97476;2024-10-13;Panadería;257718.5;0.008504443883918923;0.024816648236010815;257718.5;0;1/1
16911;2023-02-07;Barbería;293933.42;0.016241090581193912;0.03279226574815157;293933.42;0;1/1
53931;2022-02-14;Periódicos;354998.25;0.00813244258974939;0.0215323427920116;354998.25;0;1/1
96008;2025-01-29;Farmacia;299243.2;0.023836977307889144;0.023946312272402608;299243.2;0;1/1
87156;2023-01-31;Zapatería;178553.24;0.0035524281846996686;0.02672426022369099;178553.24;0;1/1
18862;2023-05-05;Marketplace (Amazon, eBay);490250.31;0.006878294349489767;0.01137372226513453;490250.31;0;1/1
98843;2022-11-18;Relojería;340743.05;0.002882034350732767;0.003730001152291003;340743.05;0;1/1
91674;2020-11-03;Tienda de Juguetes;183302.48;0.01923806790258147;0.02749996239945963;183302.48;0;1/1
65129;2025-08-17;Perfumería;237983.82;0.0021871046368312917;0.021506427165167024;237983.82;0;1/1
19541;2022-06-20;Transporte Público;333511.91;0.01933427795794983;0.014549052576575142;333511.91;0;1/1
75618;2020-05-01;Consolas;144334.11;0.0046034007285380785;0.009174960756028442;144334.11;0;1/1
77326;2024-07-09;Centro de Estética;29864.04;0.02715582928383935;0.0357907329317703;29864.04;0;1/1
75421;2021-02-19;Joyería;125251.77;0.0299700997049431;0.00806228826558514;125251.77;0;1/1
92693;2024-07-23;Cambio de Tarjeta;41762.24;0.0022408258154018013;0.018125855862370963;41762.24;0;1/1
97451;2025-09-11;Ajuste Banco;387639.16;0.001010432970848779;0.003561144244674588;387639.16;0;1/1
83946;2025-03-08;Celulares;20631.66;0.007723827053418519;0.023679808363703966;20631.66;0;1/1
76125;2023-03-08;Reparaciones del Hogar;282163.7;0.025073960181724548;0.004002749127881926;282163.7;0;1/1
75375;2020-01-10;Gimnasio Virtual;58371.41;0.01622599031333541;0.03143514921187717;58371.41;0;1/1
16921;2024-02-18;Avance en Efectivo;468053.41;0.016880841602263982;0.001403586713630096;468053.41;0;1/1
21920;2022-04-21;Pastelería;207175.9;0.01738877772686825;0.029428364784189844;207175.9;0;1/1
61947;2020-09-30;Suscripción Apps;183155.98;0.01219056026104546;0.009992619596322702;183155.98;0;1/1
13181;2021-03-08;Tienda de Manualidades;78043.04;0.020962680171394507;0.034159983229882465;78043.04;0;1/1
88556;2022-09-29;Papelería;23506.53;0.010945735120018467;0.033861469416996214;23506.53;0;1/1
86254;2020-06-23;Tienda de Manualidades;470296.27;0.013904735005395415;0.0398951540341581;470296.27;0;1/1
67958;2020-07-25;Pinturas;269516.82;0.026543370996940197;0.01587456851452001;269516.82;0;1/1
46053;2022-04-21;Pago de Servicios (Luz);378794.1;0.0029892525421584657;0.01210439208127204;378794.1;0;1/1
10594;2024-07-16;Floristería;445287.38;0.014146294254311237;0.008548997729596164;445287.38;0;1/1
21863;2021-06-05;Gimnasio;408598.46;0.011193108424656786;0.03943082221064736;408598.46;0;1/1
42233;2023-05-27;Escuelas de Idiomas;126595.4;0.018600182254885515;0.03786891847304618;126595.4;0;1/1
64289;2025-01-28;Seguros de Vida;186540.7;0.0053988025069054;0.027401173629752244;186540.7;0;1/1
24625;2024-07-14;Gimnasio;48684.18;0.027465801454358767;0.0017111954191747758;48684.18;0;1/1
84608;2023-08-14;Papelería;79278.61;0.01131640330729863;0.01825681289359039;79278.61;0;1/1
40422;2023-01-06;Papelería;337869.62;0.007283086284691199;0.007508158313690867;337869.62;0;1/1
88614;2022-04-21;Pago de Servicios (Internet);290279.12;0.016039465019349847;0.03969395747637923;290279.12;0;1/1
55645;2023-09-13;Discoteca;400250.9;0.0245685430217711;0.004919327300213046;400250.9;0;1/1
27074;2022-03-17;Consolas;334788.4;0.021030922060534273;0.02057920522530384;334788.4;0;1/1
92027;2025-04-20;Tienda de Juguetes;436056.83;0.02337959241294874;0.030208665460696924;436056.83;0;1/1
97165;2024-08-15;Tienda de Electrodomésticos;384521.33;0.029045913292710293;0.02509014651889823;384521.33;0;1/1
93514;2021-05-13;Discoteca;496443.69;0.02690963661048595;0.013899165554744642;496443.69;0;1/1
72961;2021-09-05;Pinturas;265565.44;0.009366351296056175;0.039563173818088306;265565.44;0;1/1
72529;2024-03-12;Electricista;468223.86;0.013056052589567574;0.002758285560509579;468223.86;0;1/1
15794;2021-08-15;Panadería;162050.08;0.01200914138120564;0.022116608338809504;162050.08;0;1/1
64760;2023-09-12;Cine;55308.24;0.019556196869020458;0.020080159794970697;55308.24;0;1/1
35570;2020-10-12;Gimnasio;43349.39;0.00463540592998259;0.037408950548555746;43349.39;0;1/1
79722;2021-06-26;Cafetería;302991.98;0.012817636609358382;0.01667525765317984;302991.98;0;1/1
62298;2024-04-10;Mueblería;428948.89;0.02864496081613342;0.0346694194291936;428948.89;0;1/1
18137;2025-05-08;Clínicas;156363.11;0.006513441482043511;0.00888865435011899;156363.11;0;1/1
56271;2022-02-14;Parque de Diversiones;375668.03;0.015617299818820686;0.0015166388935885333;375668.03;0;1/1
36333;2021-03-31;Cambio de Tarjeta;60703.7;0.01103170072484679;0.03211481104786865;60703.7;0;1/1
36701;2021-03-09;Florería Online;324985.4;0.02772172315144951;0.01378339747970046;324985.4;0;1/1
48938;2023-07-14;Créditos Hipotecarios;418010.1;0.005007567909869652;0.033892023815047856;418010.1;0;1/1
97242;2025-06-17;Consolas;456473.01;0.001189014167358079;0.03838220131658683;456473.01;0;1/1
53625;2020-05-31;Floristería;309419.04;0.018064592708484244;0.029249753233453447;309419.04;0;1/1
22727;2022-07-19;Tienda de Moda;112231.52;0.005208128558354158;0.020858194461727583;112231.52;0;1/1
30757;2024-08-01;Tienda de Juguetes;404361.87;0.00593395594977621;0.028046930075026028;404361.87;0;1/1
32924;2020-06-02;Discoteca;295329.0;0.02490000179810417;0.033221088501984894;295329.0;0;1/1
61368;2024-08-23;Tienda de Juguetes;432169.68;0.026921063683526588;0.01007178963467534;432169.68;0;1/1
96951;2024-10-03;Dentista;382030.05;0.01954680673500249;0.012236100076473196;382030.05;0;1/1
45282;2021-07-27;Libros Digitales;350084.43;0.014258987230848565;0.00454757069898387;350084.43;0;1/1
74156;2025-06-12;Mueblería;442792.28;0.002221827100989956;0.017742550387006492;442792.28;0;1/1
86856;2023-09-30;Cambio de Tarjeta;54847.52;0.007515214192795785;0.02637416346534658;54847.52;0;1/1
55619;2024-12-11;Dentista;454608.57;0.004436268735486745;0.01023504745965229;454608.57;0;1/1
78586;2025-08-01;Joyería;372820.68;0.028118845975725164;0.003966372232541553;372820.68;0;1/1
58707;2021-05-12;Ferretería;86926.83;0.012645070473638624;0.03415471339044316;86926.83;0;1/1
81358;2025-08-09;Restaurante;181724.62;0.020267527140701718;0.02508879915527734;181724.62;0;1/1
59161;2020-02-06;Papelería;21970.78;0.026958707234186113;0.02303431536462022;21970.78;0;1/1
37624;2023-10-10;Discoteca;381450.16;0.022502009838300207;0.00972632275867499;381450.16;0;1/1
61739;2022-09-11;Consolas;176462.43;0.008478501667120027;0.017564147126627683;176462.43;0;1/1
47432;2021-08-20;Spa;472639.55;0.010157336496344269;0.01878574906295292;472639.55;0;1/1
93754;2023-12-05;Spa;363162.35;0.022021864490279076;0.0348932854784943;363162.35;0;1/1
29483;2023-11-29;Pago de Servicios (Agua);487826.49;0.02271329183229631;0.02636179398796265;487826.49;0;1/1
10600;2023-11-09;Créditos Personales;429142.45;0.01057544526555593;0.02558673531339824;429142.45;0;1/1
44934;2021-09-13;Relojería;181181.48;0.005600568545114664;0.023931225121632746;181181.48;0;1/1
79697;2025-01-10;Clases de Música;81912.92;0.0020150268787520386;0.011138246851174172;81912.92;0;1/1
54606;2021-02-08;Periódicos;93705.43;0.010367936018906097;0.023276914248278303;93705.43;0;1/1
55319;2021-05-16;Bolsos y Carteras;258210.19;0.018823972545967724;0.031680030087483185;258210.19;0;1/1
40374;2021-12-06;Consolas;230515.44;0.02264668520011361;0.024994105836051536;230515.44;0;1/1
18447;2023-01-26;Tienda de Instrumentos Musicales;258645.19;0.003461715029869735;0.012043245712305781;258645.19;0;1/1
89414;2022-06-25;Ajuste Banco;188271.78;0.01771944711090135;0.02608095193272828;188271.78;0;1/1
15867;2024-10-24;Escuelas de Idiomas;464563.6;0.026765171399779346;0.03559031202733756;464563.6;0;1/1
17452;2022-10-09;Ferretería;82259.06;0.024362998316299254;0.014404463270843371;82259.06;0;1/1
39119;2022-10-24;Agencia de Viajes;232528.04;0.01995150192360234;0.037484612772889704;232528.04;0;1/1
19164;2020-01-13;Tienda de Manualidades;134799.99;0.02827763343247267;0.028048799015399976;134799.99;0;1/1
31795;2020-08-11;Electricista;281409.1;0.024161690793529953;0.005030585173998961;281409.1;0;1/1
52168;2022-05-03;Librería;325361.75;0.02732179671340237;0.02389172292988014;325361.75;0;1/1
69825;2021-11-08;Software;285855.26;0.010238039661853805;0.03449744164163276;285855.26;0;1/1
20602;2023-03-16;Tienda de Instrumentos Musicales;454453.01;0.01649116495258365;0.025780756348756248;454453.01;0;1/1
36871;2025-02-27;Tienda de Ropa;129345.72;0.023764837191070896;0.03535635866187943;129345.72;0;1/1
47130;2021-03-06;Escuelas de Idiomas;237113.39;0.013008441258543774;0.024730422753212612;237113.39;0;1/1
34515;2024-07-27;Florería Online;277399.15;0.011405475020681132;0.006505346047777487;277399.15;0;1/1
25017;2023-07-13;Clases de Música;50834.99;0.011549014263655063;0.00019457213660911243;50834.99;0;1/1
75474;2024-04-23;Zapatería;362394.47;0.017768593263285618;0.022321873461199345;362394.47;0;1/1
85707;2023-01-06;Aerolínea;290437.9;0.014858348906449301;0.029197470878932156;290437.9;0;1/1
45668;2024-05-07;Cine;322029.25;0.017305486082143766;0.02629091314520926;322029.25;0;1/1
18827;2024-11-27;Apps de Salud;380795.57;0.022478461073754605;0.011755562729870874;380795.57;0;1/1
58705;2023-03-01;Guardería;207806.03;0.02075308086793567;0.024706402350544245;207806.03;0;1/1
28222;2023-07-29;Software;422024.76;0.01578033496083174;0.034409477507854364;422024.76;0;1/1
22783;2020-08-15;Pago de Servicios (Teléfono);44721.54;0.019043749081932307;0.005018434633419546;44721.54;0;1/1
30043;2025-03-21;Zapatería;410701.78;0.025424915230104476;0.026888710375286125;410701.78;0;1/1
73549;2024-11-24;Joyería;122218.77;0.0050626580069388916;0.03993987203813013;122218.77;0;1/1
88844;2021-11-02;Apps de Productividad;60642.45;0.008281508964794107;0.021517646991118307;60642.45;0;1/1
49504;2023-07-19;Apps de Productividad;107544.81;0.01681854946053958;0.018648341003548962;107544.81;0;1/1
37147;2024-08-29;Fotografía;396661.27;0.008191387238682606;0.030959251655292352;396661.27;0;1/1
38434;2025-04-11;Accesorios de Celulares;424732.67;0.022598547496731708;0.010359652675802074;424732.67;0;1/1
11430;2020-10-18;Escuelas de Idiomas;246158.98;0.012393222145162818;0.0022389466809128547;246158.98;0;1/1
17134;2023-08-07;Seguros de Salud;118498.49;0.02763183121529817;0.0020619373760802783;118498.49;0;1/1
91434;2025-04-16;Pago de Servicios (Teléfono);27849.77;0.0173492046471954;0.020681133199659363;27849.77;0;1/1
16134;2024-04-04;Ferretería;109056.79;0.027953879569340527;0.03805311131293967;109056.79;0;1/1
16584;2020-11-29;Perfumería;194779.92;0.006131600670800693;0.024000467002673095;194779.92;0;1/1
24757;2022-09-26;Heladería;392860.02;0.0028821024364228697;0.023965647894228465;392860.02;0;1/1
18881;2021-02-01;Spa;498480.38;0.018609559613964016;0.039057955204130586;498480.38;0;1/1
52513;2025-03-18;Relojería;123261.42;0.02787201457208076;0.001084674179859686;123261.42;0;1/1
76871;2020-05-14;Papelería;458374.92;0.006302724322707341;0.03957825760612585;458374.92;0;1/1
50702;2023-05-06;Apps de Productividad;361849.48;0.012608593461025169;0.01656159320131935;361849.48;0;1/1
75735;2024-04-15;Papelería;443697.56;0.027887147571632527;0.026580074272867692;443697.56;0;1/1
60737;2020-09-21;Seguros de Vida;384295.51;0.016555701340519913;0.006701204837314547;384295.51;0;1/1
95045;2024-01-18;Floristería;491104.91;0.004897295887515669;0.0303100415368628;491104.91;0;1/1
93990;2020-02-28;Farmacia;252712.62;0.0033600722466086883;0.03260009740821721;252712.62;0;1/1
33121;2023-06-18;Cosméticos;373887.27;0.007108550435826601;0.024934993696213832;373887.27;0;1/1
37371;2025-05-01;Accesorios;235559.99;0.004438048301304267;0.0043583512108614905;235559.99;0;1/1
29881;2021-01-05;Hotel;356978.18;0.0032754232818174053;0.03249074184191711;356978.18;0;1/1
95364;2022-12-13;Gimnasio Virtual;56838.18;0.01216404660707562;0.004664216287356604;56838.18;0;1/1
46594;2024-12-13;Electrónica;441773.62;0.021218803171000295;0.009158961837394113;441773.62;0;1/1
69683;2023-10-21;Accesorios;223081.28;0.00019708873485592136;0.03359460823591342;223081.28;0;1/1
63051;2025-02-11;Plomería;418663.94;0.009217248948537865;0.0170855781860524;418663.94;0;1/1
55485;2025-02-09;Entrenador Personal;290534.48;0.027062558210353107;0.018004695603052005;290534.48;0;1/1
74745;2020-08-26;SUPERMERCADO;451056.56;0.009927608707212583;0.005196071398141511;451056.56;0;1/1
79233;2022-09-21;Aerolínea;484209.34;0.015141810492488158;0.010227619341873991;484209.34;0;1/1
18532;2021-12-31;Hotel;485780.43;4.479844448804781e-06;0.018805924678438845;485780.43;0;1/1
61899;2022-07-21;Marketplace (Amazon, eBay);161987.68;0.001732890898798023;0.01653487963105062;161987.68;0;1/1
93030;2021-05-19;Plomería;373950.94;0.012959714050654509;0.037983392312418277;373950.94;0;1/1
81446;2024-04-04;Escuelas de Baile;403221.62;0.024677497061601453;0.012278614639505508;403221.62;0;1/1
27669;2024-01-15;Ajuste Banco;468177.99;0.00634646068305127;0.029257332807534016;468177.99;0;1/1
84920;2022-09-24;Pago de Servicios (Agua);229255.7;0.015481794195230512;0.01278576098576376;229255.7;0;1/1
50633;2020-09-29;Tienda de Juguetes;103335.21;0.008717189456918233;0.0032625249438363335;103335.21;0;1/1
83409;2025-05-22;Spa;258426.51;0.012172227940191576;0.016310000069000553;258426.51;0;1/1
87386;2025-06-06;Relojería;246693.2;0.019740046558254506;0.0013973118104741334;246693.2;0;1/1
71228;2023-10-20;Alquiler de Vivienda;322957.33;0.006164607182561387;0.03432064887962892;322957.33;0;1/1
10075;2020-01-28;Tienda de Instrumentos Musicales;72783.77;0.014726570893391263;0.03289604983650412;72783.77;0;1/1
96313;2020-09-07;Escuelas de Idiomas;401653.19;0.009313547125587126;0.0382511962133074;401653.19;0;1/1
63060;2024-02-02;Accesorios;45328.29;0.01790941464242076;0.0031450576754989655;45328.29;0;1/1
19658;2025-02-03;Imprenta;311446.82;0.024561171220832623;0.034917704353779486;311446.82;0;1/1
14216;2022-12-12;Consolas;434366.09;0.02971338178389088;0.01868602449537057;434366.09;0;1/1
14094;2025-04-29;Ajuste Banco;378489.28;0.00769638966271021;0.006059936502502286;378489.28;0;1/1
62983;2022-04-03;Tienda de Mascotas;364127.12;0.02496055031370825;0.017627659288153193;364127.12;0;1/1
27128;2025-06-01;Pago de Servicios (Gas);415212.2;0.028151507685583044;0.03196096803357141;415212.2;0;1/1
17939;2022-09-22;Cafetería;248688.34;0.022213037955829993;0.00855808017529196;248688.34;0;1/1
64054;2020-10-21;Pago de Servicios (Luz);425913.4;0.028576486384184016;0.008245733436702537;425913.4;0;1/1
41623;2024-06-15;Bolsos y Carteras;408614.33;0.0019461793794873028;0.015750655875583667;408614.33;0;1/1
32344;2022-03-14;Guardería;46903.68;0.009520679740547922;0.033918073261323366;46903.68;0;1/1
72063;2020-05-04;Imprenta;148843.61;0.003441870303081922;0.029786718543879518;148843.61;0;1/1
51224;2023-05-01;Cafetería;202595.36;0.027802076030482258;0.008357996969922876;202595.36;0;1/1
16349;2020-05-07;Dentista;383406.17;0.026270418811534777;0.017316282793725976;383406.17;0;1/1
24806;2021-12-31;Tienda de Moda;81565.0;0.028075431117301135;0.007857463004166915;81565.0;0;1/1
88979;2020-06-30;Cambio de Tarjeta;65183.36;0.017640170048124123;0.022699839311164455;65183.36;0;1/1
80439;2025-06-18;Dentista;389872.5;0.0037741285603848816;0.012681946370342888;389872.5;0;1/1
25588;2023-08-13;Escuelas de Baile;173631.95;0.00509365059170621;0.03137524825093038;173631.95;0;1/1
67616;2022-01-01;Clínicas;456931.63;0.010297500345076005;0.0034195583317572754;456931.63;0;1/1
24884;2021-06-17;Pago de Servicios (Agua);248754.12;0.00940309313140756;0.03615948627934818;248754.12;0;1/1
37429;2021-11-18;Farmacia;84350.07;0.01828094862667326;0.018365781988513696;84350.07;0;1/1
99223;2025-06-27;Celulares;351292.4;0.015270747558960804;0.007323870640874679;351292.4;0;1/1
11850;2020-12-12;Cursos Online;138479.88;0.0014141773782323363;0.022403655969238295;138479.88;0;1/1
46830;2022-12-05;Tienda de Manualidades;473841.68;0.011605446166854359;0.014023134229936413;473841.68;0;1/1
96863;2024-04-06;Accesorios;342398.63;0.0015891685824776791;0.03625728251369972;342398.63;0;1/1
56049;2020-05-21;Cafetería;78083.02;0.011700255419311082;0.02398865011027318;78083.02;0;1/1
73941;2024-11-23;Libros Digitales;422996.26;0.008652560645558903;0.03775393319388114;422996.26;0;1/1
21135;2025-08-28;Heladería;424183.14;0.007809980871253249;0.006743732260701219;424183.14;0;1/1
72012;2021-12-01;Accesorios;350455.06;0.001593866735378373;0.020382570748617834;350455.06;0;1/1
80314;2025-06-18;Cosméticos;151449.24;0.00911951427884184;0.006150436146253089;151449.24;0;1/1
92601;2021-08-30;Accesorios de Celulares;331857.36;0.010012780369510425;0.02187287663681144;331857.36;0;1/1
71186;2021-07-26;Florería Online;272811.02;0.009061240460409176;0.03904045427595127;272811.02;0;1/1
14851;2023-06-09;Tienda de Ropa;25050.96;0.008167763744706368;0.0031631434082651966;25050.96;0;1/1
22739;2023-12-22;Parque de Diversiones;135478.53;0.007110484434121224;0.03846996968384428;135478.53;0;1/1
98812;2024-05-21;Fotografía;188771.71;0.0068559727997396834;0.03852300740979959;188771.71;0;1/1
13144;2022-09-03;Cafetería;350560.59;0.008998871280645596;0.03437675592335309;350560.59;0;1/1
45744;2023-11-29;Tienda de Instrumentos Musicales;206223.13;0.0029036595760627503;0.012491507409371954;206223.13;0;1/1
51494;2020-02-13;Celulares;63967.2;0.009327684072377152;0.003865244705022155;63967.2;0;1/1
96507;2022-04-14;Alquiler de Vivienda;272464.31;0.011925553522765248;0.010686978218570183;272464.31;0;1/1
70117;2025-08-07;Plomería;381949.35;0.029239563836180205;0.007160845598231016;381949.35;0;1/1
15947;2025-02-03;Reparaciones del Hogar;261811.43;0.0020217806743435306;0.016573292299849347;261811.43;0;1/1
58757;2025-06-03;Joyería;67441.79;0.0015712988771695534;0.0047086432707256565;67441.79;0;1/1
37637;2024-09-14;Créditos Hipotecarios;258075.09;0.007303506525027663;0.034372810754995625;258075.09;0;1/1
20519;2024-06-21;Tienda de Manualidades;132958.49;0.014932426137135378;0.0019196528482624008;132958.49;0;1/1
57821;2023-07-20;Uber/Didi/Cabify;204745.58;0.01419722695975634;0.036657664478141457;204745.58;0;1/1
94227;2022-04-06;Veterinaria;410402.62;0.026527611772011527;0.0031542133638451375;410402.62;0;1/1
68619;2023-09-11;Tienda de Manualidades;127244.26;0.023159692039292322;0.03437089799924801;127244.26;0;1/1
67916;2020-02-18;Barbería;186631.16;0.01626320582928386;0.017501562315387346;186631.16;0;1/1
15091;2023-04-25;Seguros de Salud;137179.38;0.008516753687953566;0.02178201751713284;137179.38;0;1/1
36708;2022-09-25;Tienda de Instrumentos Musicales;200719.59;0.013487653988015972;0.0025001530161581132;200719.59;0;1/1
73936;2025-01-03;Celulares;297184.64;0.025538770048379653;0.0018580900757082831;297184.64;0;1/1
70091;2025-01-12;Pago de Servicios (Luz);401041.23;0.003265898313442812;0.02148010601397938;401041.23;0;1/1
21621;2025-03-08;Escuelas de Baile;27170.06;0.025872826951280185;0.0008957647253975809;27170.06;0;1/1
62573;2020-12-02;Tienda de Mascotas;178751.36;0.014228363326401027;0.017870561922660403;178751.36;0;1/1
93282;2022-08-15;Accesorios de Celulares;377559.47;0.027219164144735963;0.008152389031904966;377559.47;0;1/1
72048;2024-04-09;Transporte Público;261285.66;0.029629321480952677;0.009158396381425904;261285.66;0;1/1
97917;2024-01-22;Streaming (Netflix, Spotify);334991.22;0.011452207363603965;0.005751620036757328;334991.22;0;1/1
17643;2024-04-13;Gasolina;323193.2;0.007095006756455086;0.007615258371149247;323193.2;0;1/1
20854;2022-11-24;Cambio de Tarjeta;409425.54;0.004098357347010014;0.029055407548399383;409425.54;0;1/1
87679;2022-10-15;Estacionamiento;392208.25;0.020789339060264422;0.01807458163740352;392208.25;0;1/1
35989;2022-01-29;Farmacia;403788.32;0.02091640748125413;0.01671818329781632;403788.32;0;1/1
68527;2021-02-05;Bar;80527.35;0.018532670325958473;0.009936925991475568;80527.35;0;1/1
33992;2025-06-02;Tienda de Manualidades;157766.66;0.004077478963401524;0.014596175225081475;157766.66;0;1/1
98387;2022-08-26;Librería;59341.33;0.002935154124717595;0.004974647003886892;59341.33;0;1/1
27341;2023-08-04;Discoteca;90310.76;0.022681802854262023;0.009142535150760774;90310.76;0;1/1
71857;2022-10-16;Libros Digitales;104368.76;0.018517270596617254;0.026283552199643744;104368.76;0;1/1
71908;2023-05-23;Avance en Efectivo;467951.0;0.02545496433493624;0.015386875928287976;467951.0;0;1/1
69228;2025-04-15;Pinturas;463712.62;0.01149194675469134;0.00021507025936950974;463712.62;0;1/1
47269;2024-12-25;Imprenta;124214.61;0.008726205768380046;0.017370948828484993;124214.61;0;1/1
33189;2025-06-23;Suscripción Apps;444923.25;0.018220789857586694;0.005156967992335915;444923.25;0;1/1
24027;2024-07-04;Psicólogo;191552.3;0.004635777838515337;0.02067222344808377;191552.3;0;1/1
63218;2021-02-17;Perfumería;94957.59;0.002467343462425522;0.02725806268475643;94957.59;0;1/1
41902;2021-09-16;Universidad;241080.5;0.007947547761443075;0.035981633344492434;241080.5;0;1/1
